"ID","items","support","transIdenticalToItemsets","count"
"138","{COMP6240,COMP8180}",0.199288256227758,0,56
"421","{COMP6390,COMP8110,COMP8180}",0.199288256227758,0,56
"560","{COMP8110,COMP8173,COMP8180,COMP8400}",0.199288256227758,0,56
"584","{COMP8110,COMP8400,COMP8420,COMP8440}",0.199288256227758,0,56
"63","{COMP8110,COMP8790}",0.195729537366548,0,55
"81","{COMP6700,COMP8110}",0.195729537366548,0,55
"89","{COMP6311,COMP8100}",0.195729537366548,0,55
"157","{COMP6390,COMP8440}",0.195729537366548,0,55
"347","{COMP6466,COMP8110,COMP8400}",0.195729537366548,0,55
"383","{COMP6320,COMP8400,COMP8420}",0.195729537366548,0,55
"405","{COMP8100,COMP8173,COMP8180}",0.195729537366548,0,55
"522","{COMP6240,COMP8100,COMP8110,COMP8400}",0.195729537366548,0,55
"146","{COMP6320,COMP8180}",0.192170818505338,0,54
"329","{COMP6463,COMP8110,COMP8400}",0.192170818505338,0,54
"346","{COMP6466,COMP8100,COMP8400}",0.192170818505338,0,54
"388","{COMP6320,COMP8100,COMP8400}",0.192170818505338,0,54
"398","{COMP8100,COMP8173,COMP8440}",0.192170818505338,0,54
"420","{COMP6390,COMP8100,COMP8180}",0.192170818505338,0,54
"552","{COMP8110,COMP8173,COMP8400,COMP8440}",0.192170818505338,0,54
"624","{COMP8100,COMP8110,COMP8180,COMP8400,COMP8440}",0.192170818505338,0,54
"73","{COMP6340,COMP8400}",0.188612099644128,0,53
"101","{COMP6490,COMP8110}",0.188612099644128,0,53
"128","{COMP6466,COMP8420}",0.188612099644128,0,53
"150","{COMP6390,COMP8173}",0.188612099644128,0,53
"387","{COMP6320,COMP8100,COMP8110}",0.188612099644128,0.00355871886120996,53
"558","{COMP8100,COMP8110,COMP8173,COMP8180}",0.188612099644128,0,53
"583","{COMP8100,COMP8400,COMP8420,COMP8440}",0.188612099644128,0,53
"590","{COMP8100,COMP8180,COMP8400,COMP8420}",0.188612099644128,0,53
"71","{COMP6340,COMP8100}",0.185053380782918,0,52
"119","{COMP6463,COMP8420}",0.185053380782918,0,52
"267","{COMP6700,COMP8110,COMP8400}",0.185053380782918,0,52
"305","{COMP6467,COMP8400,COMP8420}",0.185053380782918,0,52
"368","{COMP6240,COMP8180,COMP8400}",0.185053380782918,0,52
"404","{COMP8173,COMP8400,COMP8420}",0.185053380782918,0,52
"415","{COMP6390,COMP8400,COMP8440}",0.185053380782918,0,52
"417","{COMP6390,COMP8100,COMP8420}",0.185053380782918,0,52
"135","{COMP6240,COMP6390}",0.181494661921708,0,51
"341","{COMP6466,COMP8400,COMP8420}",0.181494661921708,0,51
"367","{COMP6240,COMP8110,COMP8180}",0.181494661921708,0,51
"403","{COMP8110,COMP8173,COMP8420}",0.181494661921708,0,51
"418","{COMP6390,COMP8110,COMP8420}",0.181494661921708,0,51
"550","{COMP8100,COMP8110,COMP8173,COMP8440}",0.181494661921708,0,51
"104","{COMP6320,COMP6467}",0.177935943060498,0,50
"111","{COMP6467,COMP8110}",0.177935943060498,0,50
"324","{COMP6463,COMP8400,COMP8420}",0.177935943060498,0,50
"577","{COMP6390,COMP8110,COMP8180,COMP8400}",0.177935943060498,0,50
"582","{COMP8100,COMP8110,COMP8420,COMP8440}",0.177935943060498,0,50
"589","{COMP8100,COMP8110,COMP8180,COMP8420}",0.177935943060498,0,50
"45","{COMP6464,COMP8400}",0.174377224199288,0,49
"62","{COMP8100,COMP8790}",0.174377224199288,0,49
"64","{COMP8400,COMP8790}",0.174377224199288,0,49
"358","{COMP6240,COMP6390,COMP8400}",0.174377224199288,0,49
"573","{COMP6390,COMP8100,COMP8400,COMP8420}",0.174377224199288,0,49
"51","{COMP8110,COMP8190}",0.170818505338078,0,48
"137","{COMP6240,COMP8420}",0.170818505338078,0,48
"386","{COMP6320,COMP8180,COMP8400}",0.170818505338078,0,48
"394","{COMP6390,COMP8110,COMP8173}",0.170818505338078,0,48
"395","{COMP6390,COMP8173,COMP8400}",0.170818505338078,0,48
"397","{COMP8173,COMP8180,COMP8440}",0.170818505338078,0,48
"574","{COMP6390,COMP8110,COMP8400,COMP8420}",0.170818505338078,0,48
"575","{COMP6390,COMP8100,COMP8110,COMP8180}",0.170818505338078,0,48
"576","{COMP6390,COMP8100,COMP8180,COMP8400}",0.170818505338078,0,48
"35","{COMP8200,COMP8800}",0.167259786476868,0,47
"50","{COMP8100,COMP8190}",0.167259786476868,0,47
"80","{COMP6700,COMP8100}",0.167259786476868,0,47
"98","{COMP6490,COMP8420}",0.167259786476868,0,47
"248","{COMP6340,COMP8100,COMP8110}",0.167259786476868,0,47
"250","{COMP6340,COMP8110,COMP8400}",0.167259786476868,0,47
"293","{COMP6490,COMP8110,COMP8400}",0.167259786476868,0,47
"345","{COMP6466,COMP8100,COMP8110}",0.167259786476868,0,47
"426","{COMP8180,COMP8420,COMP8440}",0.167259786476868,0,47
"521","{COMP6240,COMP8110,COMP8180,COMP8400}",0.167259786476868,0,47
"551","{COMP8100,COMP8173,COMP8400,COMP8440}",0.167259786476868,0,47
"557","{COMP8110,COMP8173,COMP8400,COMP8420}",0.167259786476868,0,47
"625","{COMP8100,COMP8110,COMP8180,COMP8400,COMP8420}",0.167259786476868,0,47
"143","{COMP6320,COMP6390}",0.163701067615658,0,46
"239","{COMP8110,COMP8400,COMP8790}",0.163701067615658,0,46
"277","{COMP6311,COMP8100,COMP8110}",0.163701067615658,0,46
"279","{COMP6311,COMP8110,COMP8400}",0.163701067615658,0,46
"311","{COMP6467,COMP8110,COMP8400}",0.163701067615658,0,46
"413","{COMP6390,COMP8100,COMP8440}",0.163701067615658,0,46
"559","{COMP8100,COMP8173,COMP8180,COMP8400}",0.163701067615658,0,46
"623","{COMP8100,COMP8110,COMP8400,COMP8420,COMP8440}",0.163701067615658,0,46
"59","{COMP8400,COMP8800}",0.160142348754448,0,45
"61","{COMP8180,COMP8790}",0.160142348754448,0,45
"88","{COMP6311,COMP8180}",0.160142348754448,0,45
"100","{COMP6490,COMP8100}",0.160142348754448,0,45
"110","{COMP6467,COMP8100}",0.160142348754448,0,45
"237","{COMP8100,COMP8110,COMP8790}",0.160142348754448,0,45
"278","{COMP6311,COMP8100,COMP8400}",0.160142348754448,0,45
"297","{COMP6320,COMP6467,COMP8400}",0.160142348754448,0,45
"357","{COMP6240,COMP6390,COMP8110}",0.160142348754448,0,45
"365","{COMP6240,COMP8400,COMP8420}",0.160142348754448,0,45
"366","{COMP6240,COMP8100,COMP8180}",0.160142348754448,0,45
"414","{COMP6390,COMP8110,COMP8440}",0.160142348754448,0,45
"569","{COMP6390,COMP8100,COMP8400,COMP8440}",0.160142348754448,0,45
"609","{COMP8100,COMP8110,COMP8173,COMP8400,COMP8440}",0.160142348754448,0,45
"612","{COMP8100,COMP8110,COMP8173,COMP8180,COMP8400}",0.160142348754448,0,45
"94","{COMP6320,COMP6490}",0.156583629893238,0,44
"136","{COMP6240,COMP8440}",0.156583629893238,0,44
"249","{COMP6340,COMP8100,COMP8400}",0.156583629893238,0,44
"266","{COMP6700,COMP8100,COMP8400}",0.156583629893238,0,44
"534","{COMP6320,COMP8100,COMP8110,COMP8400}",0.156583629893238,0,44
"548","{COMP8110,COMP8173,COMP8180,COMP8440}",0.156583629893238,0,44
"24","{COMP8100,COMP8150}",0.153024911032028,0,43
"25","{COMP8110,COMP8150}",0.153024911032028,0,43
"58","{COMP8110,COMP8800}",0.153024911032028,0,43
"96","{COMP6390,COMP6490}",0.153024911032028,0,43
"99","{COMP6490,COMP8180}",0.153024911032028,0,43
"134","{COMP6240,COMP8173}",0.153024911032028,0,43
"265","{COMP6700,COMP8100,COMP8110}",0.153024911032028,0,43
"287","{COMP6490,COMP8400,COMP8420}",0.153024911032028,0,43
"377","{COMP6320,COMP6390,COMP8400}",0.153024911032028,0,43
"402","{COMP8100,COMP8173,COMP8420}",0.153024911032028,0,43
"512","{COMP6240,COMP6390,COMP8110,COMP8400}",0.153024911032028,0,43
"543","{COMP6390,COMP8110,COMP8173,COMP8400}",0.153024911032028,0,43
"570","{COMP6390,COMP8110,COMP8400,COMP8440}",0.153024911032028,0,43
"581","{COMP8180,COMP8400,COMP8420,COMP8440}",0.153024911032028,0,43
"619","{COMP6390,COMP8100,COMP8110,COMP8180,COMP8400}",0.153024911032028,0,43
"23","{COMP8150,COMP8180}",0.149466192170818,0,42
"29","{COMP6341,COMP8110}",0.149466192170818,0,42
"30","{COMP6341,COMP8400}",0.149466192170818,0,42
"120","{COMP6463,COMP8180}",0.149466192170818,0,42
"129","{COMP6466,COMP8180}",0.149466192170818,0,42
"292","{COMP6490,COMP8100,COMP8400}",0.149466192170818,0,42
"310","{COMP6467,COMP8100,COMP8400}",0.149466192170818,0,42
"326","{COMP6463,COMP8180,COMP8400}",0.149466192170818,0,42
"364","{COMP6240,COMP8110,COMP8420}",0.149466192170818,0,42
"506","{COMP6466,COMP8100,COMP8110,COMP8400}",0.149466192170818,0,42
"519","{COMP6240,COMP8100,COMP8110,COMP8180}",0.149466192170818,0,42
"520","{COMP6240,COMP8100,COMP8180,COMP8400}",0.149466192170818,0,42
"28","{COMP6341,COMP8100}",0.145907473309609,0,41
"126","{COMP6390,COMP6466}",0.145907473309609,0,41
"142","{COMP6320,COMP8173}",0.145907473309609,0,41
"222","{COMP8100,COMP8190,COMP8400}",0.145907473309609,0,41
"223","{COMP8110,COMP8190,COMP8400}",0.145907473309609,0,41
"235","{COMP8110,COMP8180,COMP8790}",0.145907473309609,0,41
"275","{COMP6311,COMP8110,COMP8180}",0.145907473309609,0,41
"290","{COMP6490,COMP8180,COMP8400}",0.145907473309609,0,41
"294","{COMP6320,COMP6467,COMP8420}",0.145907473309609,0,41
"351","{COMP6240,COMP8110,COMP8173}",0.145907473309609,0,41
"362","{COMP6240,COMP8400,COMP8440}",0.145907473309609,0,41
"475","{COMP6700,COMP8100,COMP8110,COMP8400}",0.145907473309609,0,41
"549","{COMP8173,COMP8180,COMP8400,COMP8440}",0.145907473309609,0,41
"572","{COMP6390,COMP8100,COMP8110,COMP8420}",0.145907473309609,0,41
"580","{COMP8110,COMP8180,COMP8420,COMP8440}",0.145907473309609,0,41
"34","{COMP6461,COMP8400}",0.142348754448399,0,40
"40","{COMP8200,COMP8400}",0.142348754448399,0,40
"44","{COMP6464,COMP8110}",0.142348754448399,0.00355871886120996,40
"49","{COMP8180,COMP8190}",0.142348754448399,0,40
"76","{COMP6390,COMP6700}",0.142348754448399,0,40
"77","{COMP6700,COMP8440}",0.142348754448399,0,40
"121","{COMP6463,COMP8100}",0.142348754448399,0,40
"202","{COMP8200,COMP8400,COMP8800}",0.142348754448399,0,40
"234","{COMP8100,COMP8180,COMP8790}",0.142348754448399,0,40
"257","{COMP6390,COMP6700,COMP8400}",0.142348754448399,0,40
"274","{COMP6311,COMP8100,COMP8180}",0.142348754448399,0,40
"284","{COMP6390,COMP6490,COMP8400}",0.142348754448399,0,40
"323","{COMP6463,COMP8110,COMP8420}",0.142348754448399,0,40
"352","{COMP6240,COMP8173,COMP8400}",0.142348754448399,0,40
"361","{COMP6240,COMP8110,COMP8440}",0.142348754448399,0,40
"384","{COMP6320,COMP8100,COMP8180}",0.142348754448399,0,40
"385","{COMP6320,COMP8110,COMP8180}",0.142348754448399,0,40
"393","{COMP6390,COMP8100,COMP8173}",0.142348754448399,0,40
"411","{COMP6390,COMP8420,COMP8440}",0.142348754448399,0,40
"465","{COMP6340,COMP8100,COMP8110,COMP8400}",0.142348754448399,0,40
"556","{COMP8100,COMP8173,COMP8400,COMP8420}",0.142348754448399,0,40
"568","{COMP6390,COMP8100,COMP8110,COMP8440}",0.142348754448399,0,40
"16","{COMP8400,COMP8620}",0.138790035587189,0,39
"48","{COMP8190,COMP8420}",0.138790035587189,0,39
"70","{COMP6340,COMP8180}",0.138790035587189,0,39
"107","{COMP6467,COMP8440}",0.138790035587189,0,39
"115","{COMP6320,COMP6463}",0.138790035587189,0,39
"117","{COMP6390,COMP6463}",0.138790035587189,0,39
"183","{COMP8100,COMP8150,COMP8180}",0.138790035587189,0,39
"238","{COMP8100,COMP8400,COMP8790}",0.138790035587189,0,39
"282","{COMP6320,COMP6490,COMP8400}",0.138790035587189,0,39
"304","{COMP6467,COMP8110,COMP8420}",0.138790035587189,0,39
"328","{COMP6463,COMP8100,COMP8400}",0.138790035587189,0,39
"336","{COMP6390,COMP6466,COMP8400}",0.138790035587189,0,39
"340","{COMP6466,COMP8110,COMP8420}",0.138790035587189,0,39
"344","{COMP6466,COMP8180,COMP8400}",0.138790035587189,0,39
"374","{COMP6320,COMP8173,COMP8400}",0.138790035587189,0,39
"382","{COMP6320,COMP8110,COMP8420}",0.138790035587189,0,39
"396","{COMP8173,COMP8420,COMP8440}",0.138790035587189,0,39
"518","{COMP6240,COMP8110,COMP8400,COMP8420}",0.138790035587189,0,39
"547","{COMP8100,COMP8173,COMP8180,COMP8440}",0.138790035587189,0,39
"555","{COMP8100,COMP8110,COMP8173,COMP8420}",0.138790035587189,0,39
"600","{COMP6240,COMP8100,COMP8110,COMP8180,COMP8400}",0.138790035587189,0,39
"617","{COMP6390,COMP8100,COMP8110,COMP8400,COMP8440}",0.138790035587189,0,39
"618","{COMP6390,COMP8100,COMP8110,COMP8400,COMP8420}",0.138790035587189,0,39
"41","{COMP6464,COMP8420}",0.135231316725979,0,38
"57","{COMP8100,COMP8800}",0.135231316725979,0,38
"86","{COMP6311,COMP8440}",0.135231316725979,0,38
"109","{COMP6467,COMP8180}",0.135231316725979,0,38
"184","{COMP8110,COMP8150,COMP8180}",0.135231316725979,0,38
"186","{COMP8100,COMP8110,COMP8150}",0.135231316725979,0,38
"213","{COMP6464,COMP8110,COMP8400}",0.135231316725979,0,38
"231","{COMP8110,COMP8400,COMP8800}",0.135231316725979,0,38
"260","{COMP6700,COMP8400,COMP8440}",0.135231316725979,0,38
"291","{COMP6490,COMP8100,COMP8110}",0.135231316725979,0,38
"314","{COMP6320,COMP6463,COMP8400}",0.135231316725979,0,38
"381","{COMP6320,COMP8100,COMP8420}",0.135231316725979,0.00355871886120996,38
"497","{COMP6463,COMP8110,COMP8400,COMP8420}",0.135231316725979,0,38
"508","{COMP6240,COMP8110,COMP8173,COMP8400}",0.135231316725979,0,38
"515","{COMP6240,COMP8110,COMP8400,COMP8440}",0.135231316725979,0,38
"542","{COMP6390,COMP8100,COMP8173,COMP8400}",0.135231316725979,0,38
"579","{COMP8100,COMP8180,COMP8420,COMP8440}",0.135231316725979,0,38
"608","{COMP8110,COMP8173,COMP8180,COMP8400,COMP8440}",0.135231316725979,0,38
"622","{COMP8110,COMP8180,COMP8400,COMP8420,COMP8440}",0.135231316725979,0,38
"14","{COMP6320,COMP8620}",0.131672597864769,0,37
"33","{COMP6461,COMP8110}",0.131672597864769,0,37
"39","{COMP8110,COMP8200}",0.131672597864769,0,37
"43","{COMP6464,COMP8100}",0.131672597864769,0,37
"55","{COMP8420,COMP8800}",0.131672597864769,0,37
"92","{COMP6463,COMP6490}",0.131672597864769,0,37
"106","{COMP6390,COMP6467}",0.131672597864769,0,37
"125","{COMP6320,COMP6466}",0.131672597864769,0,37
"127","{COMP6466,COMP8440}",0.131672597864769,0,37
"144","{COMP6320,COMP8440}",0.131672597864769,0,37
"201","{COMP8110,COMP8200,COMP8800}",0.131672597864769,0,37
"221","{COMP8100,COMP8110,COMP8190}",0.131672597864769,0,37
"246","{COMP6340,COMP8110,COMP8180}",0.131672597864769,0,37
"276","{COMP6311,COMP8180,COMP8400}",0.131672597864769,0,37
"309","{COMP6467,COMP8100,COMP8110}",0.131672597864769,0,37
"319","{COMP6390,COMP6463,COMP8400}",0.131672597864769,0,37
"459","{COMP8100,COMP8110,COMP8180,COMP8790}",0.131672597864769,0,37
"462","{COMP8100,COMP8110,COMP8400,COMP8790}",0.131672597864769,0,37
"476","{COMP6311,COMP8100,COMP8110,COMP8180}",0.131672597864769,0,37
"479","{COMP6311,COMP8100,COMP8110,COMP8400}",0.131672597864769,0,37
"502","{COMP6466,COMP8110,COMP8400,COMP8420}",0.131672597864769,0,37
"530","{COMP6320,COMP8110,COMP8400,COMP8420}",0.131672597864769,0,37
"541","{COMP6390,COMP8100,COMP8110,COMP8173}",0.131672597864769,0,37
"564","{COMP6390,COMP8400,COMP8420,COMP8440}",0.131672597864769,0,37
"606","{COMP8100,COMP8110,COMP8173,COMP8180,COMP8440}",0.131672597864769,0.00355871886120996,37
"611","{COMP8100,COMP8110,COMP8173,COMP8400,COMP8420}",0.131672597864769,0,37
"19","{COMP6430,COMP8400}",0.128113879003559,0,36
"74","{COMP6240,COMP6700}",0.128113879003559,0,36
"78","{COMP6700,COMP8420}",0.128113879003559,0,36
"87","{COMP6311,COMP8420}",0.128113879003559,0,36
"193","{COMP6341,COMP8100,COMP8400}",0.128113879003559,0,36
"209","{COMP6464,COMP8400,COMP8420}",0.128113879003559,0,36
"212","{COMP6464,COMP8100,COMP8400}",0.128113879003559,0,36
"217","{COMP8190,COMP8400,COMP8420}",0.128113879003559,0,36
"280","{COMP6463,COMP6490,COMP8400}",0.128113879003559,0,36
"301","{COMP6467,COMP8400,COMP8440}",0.128113879003559,0,36
"339","{COMP6466,COMP8100,COMP8420}",0.128113879003559,0,36
"356","{COMP6240,COMP6390,COMP8100}",0.128113879003559,0,36
"360","{COMP6240,COMP8100,COMP8440}",0.128113879003559,0,36
"401","{COMP8173,COMP8180,COMP8420}",0.128113879003559,0,36
"485","{COMP6320,COMP6467,COMP8400,COMP8420}",0.128113879003559,0,36
"491","{COMP6467,COMP8110,COMP8400,COMP8420}",0.128113879003559,0,36
"529","{COMP6320,COMP8100,COMP8400,COMP8420}",0.128113879003559,0,36
"546","{COMP8173,COMP8400,COMP8420,COMP8440}",0.128113879003559,0,36
"26","{COMP8150,COMP8400}",0.124555160142349,0,35
"36","{COMP8200,COMP8420}",0.124555160142349,0,35
"47","{COMP8190,COMP8440}",0.124555160142349,0,35
"60","{COMP8440,COMP8790}",0.124555160142349,0,35
"124","{COMP6240,COMP6466}",0.124555160142349,0,35
"194","{COMP6341,COMP8110,COMP8400}",0.124555160142349,0,35
"198","{COMP8200,COMP8420,COMP8800}",0.124555160142349,0,35
"236","{COMP8180,COMP8400,COMP8790}",0.124555160142349,0,35
"256","{COMP6390,COMP6700,COMP8110}",0.124555160142349,0,35
"258","{COMP6700,COMP8100,COMP8440}",0.124555160142349,0,35
"259","{COMP6700,COMP8110,COMP8440}",0.124555160142349,0,35
"262","{COMP6700,COMP8400,COMP8420}",0.124555160142349,0,35
"299","{COMP6390,COMP6467,COMP8400}",0.124555160142349,0,35
"308","{COMP6467,COMP8180,COMP8400}",0.124555160142349,0,35
"327","{COMP6463,COMP8100,COMP8110}",0.124555160142349,0,35
"343","{COMP6466,COMP8110,COMP8180}",0.124555160142349,0,35
"373","{COMP6320,COMP8110,COMP8173}",0.124555160142349,0,35
"391","{COMP6390,COMP8173,COMP8420}",0.124555160142349,0,35
"446","{COMP8100,COMP8110,COMP8150,COMP8180}",0.124555160142349,0,35
"469","{COMP6390,COMP6700,COMP8110,COMP8400}",0.124555160142349,0,35
"484","{COMP6490,COMP8100,COMP8110,COMP8400}",0.124555160142349,0,35
"501","{COMP6466,COMP8100,COMP8400,COMP8420}",0.124555160142349,0,35
"511","{COMP6240,COMP6390,COMP8100,COMP8400}",0.124555160142349,0,35
"514","{COMP6240,COMP8100,COMP8400,COMP8440}",0.124555160142349,0,35
"531","{COMP6320,COMP8100,COMP8110,COMP8180}",0.124555160142349,0,35
"545","{COMP8110,COMP8173,COMP8420,COMP8440}",0.124555160142349,0,35
"603","{COMP6390,COMP8100,COMP8110,COMP8173,COMP8400}",0.124555160142349,0,35
"620","{COMP8100,COMP8110,COMP8180,COMP8420,COMP8440}",0.124555160142349,0,35
"621","{COMP8100,COMP8180,COMP8400,COMP8420,COMP8440}",0.124555160142349,0,35
"6","{COMP8400,COMP8780}",0.120996441281139,0,34
"17","{COMP6430,COMP8100}",0.120996441281139,0,34
"22","{COMP6433,COMP8400}",0.120996441281139,0,34
"27","{COMP6341,COMP8180}",0.120996441281139,0,34
"42","{COMP6464,COMP8180}",0.120996441281139,0,34
"68","{COMP6340,COMP6390}",0.120996441281139,0,34
"75","{COMP6700,COMP8173}",0.120996441281139,0,34
"116","{COMP6463,COMP8173}",0.120996441281139,0,34
"133","{COMP6240,COMP6320}",0.120996441281139,0,34
"192","{COMP6341,COMP8100,COMP8110}",0.120996441281139,0,34
"206","{COMP8110,COMP8200,COMP8400}",0.120996441281139,0,34
"210","{COMP6464,COMP8180,COMP8400}",0.120996441281139,0,34
"218","{COMP8100,COMP8180,COMP8190}",0.120996441281139,0,34
"220","{COMP8180,COMP8190,COMP8400}",0.120996441281139,0,34
"229","{COMP8100,COMP8110,COMP8800}",0.120996441281139,0,34
"230","{COMP8100,COMP8400,COMP8800}",0.120996441281139,0,34
"283","{COMP6390,COMP6490,COMP8110}",0.120996441281139,0,34
"303","{COMP6467,COMP8100,COMP8420}",0.120996441281139,0,34
"325","{COMP6463,COMP8110,COMP8180}",0.120996441281139,0,34
"338","{COMP6466,COMP8400,COMP8440}",0.120996441281139,0,34
"342","{COMP6466,COMP8100,COMP8180}",0.120996441281139,0,34
"376","{COMP6320,COMP6390,COMP8110}",0.120996441281139,0,34
"379","{COMP6320,COMP8400,COMP8440}",0.120996441281139,0,34
"412","{COMP6390,COMP8180,COMP8440}",0.120996441281139,0,34
"451","{COMP8110,COMP8200,COMP8400,COMP8800}",0.120996441281139,0,34
"472","{COMP6700,COMP8110,COMP8400,COMP8440}",0.120996441281139,0,34
"492","{COMP6467,COMP8100,COMP8110,COMP8400}",0.120996441281139,0,34
"498","{COMP6463,COMP8110,COMP8180,COMP8400}",0.120996441281139,0,34
"499","{COMP6463,COMP8100,COMP8110,COMP8400}",0.120996441281139,0,34
